In union,ISO code,Country,MW_1549_1970,MW_1549_1971,MW_1549_1972,MW_1549_1973,MW_1549_1974,MW_1549_1975,MW_1549_1976,MW_1549_1977,MW_1549_1978,MW_1549_1979,MW_1549_1980,MW_1549_1981,MW_1549_1982,MW_1549_1983,MW_1549_1984,MW_1549_1985,MW_1549_1986,MW_1549_1987,MW_1549_1988,MW_1549_1989,MW_1549_1990,MW_1549_1991,MW_1549_1992,MW_1549_1993,MW_1549_1994,MW_1549_1995,MW_1549_1996,MW_1549_1997,MW_1549_1998,MW_1549_1999,MW_1549_2000,MW_1549_2001,MW_1549_2002,MW_1549_2003,MW_1549_2004,MW_1549_2005,MW_1549_2006,MW_1549_2007,MW_1549_2008,MW_1549_2009,MW_1549_2010,MW_1549_2011,MW_1549_2012,MW_1549_2013,MW_1549_2014,MW_1549_2015,MW_1549_2016,MW_1549_2017,MW_1549_2018,MW_1549_2019,MW_1549_2020,MW_1549_2021,MW_1549_2022,MW_1549_2023,MW_1549_2024,MW_1549_2025,MW_1549_2026,MW_1549_2027,MW_1549_2028,MW_1549_2029,MW_1549_2030,MW_1549_2031,MW_1549_2032,MW_1549_2033,MW_1549_2034,MW_1549_2035,MW_1549_2036,MW_1549_2037,MW_1549_2038,MW_1549_2039,MW_1549_2040,MW_1549_2041,MW_1549_2042,MW_1549_2043,MW_1549_2044,MW_1549_2045,MW_1549_2046,MW_1549_2047,MW_1549_2048,MW_1549_2049,MW_1549_2050
0,262,Djibouti,17862.9557,18964.9836,20204.5843,21566.2535,23167.0904,25171.8679,27638.3116,30494.8342,33557.8433,36538.8297,39181.2903,41383.8003,43220.4183,44950.4077,46934.7215,49467.9614,52671.9272,56465.2426,60548.2227,65745.6328,73138.2047,79969.0247,79858.9178,78865.0722,80907.4455,82166.8678,84701.5932,88923.5314,93945.2094,98170.85,101843.3568,105606.0892,109330.9371,111589.815,112766.9722,114295.2085,116862.7396,120065.9169,123242.1097,126494.2752,129624.4771,132650.7795,135620.062,138642.2827,141834.4862,145188.8365,148681.1046,152297.158,155899.9527,159301.1895,162401.6675,165203.051,167675.4603,169813.7468,171831.5836,173729.9344,175423.1358,176932.8717,178253.7188,179532.786,180686.4513,181676.0435,182516.8275,183182.9179,183692.4787,184168.0498,184617.6566,185100.7417,185593.8898,186142.8852,186917.7921,187762.9783,188525.0591,189040.6103,189413.8763,189901.5557,190450.8322,190888.4973,191194.0114,191428.6962,191562.2379
0,266,Gabon,23027.4331,24578.3324,26158.5494,27805.6706,29550.135,31393.6309,33345.2433,35416.4337,37600.7036,39888.9724,42285.8718,44806.5865,47456.3848,50242.8163,53182.5792,56293.071,59594.8166,63104.3594,66819.1638,70733.0635,74867.7497,79241.3956,83863.532,88754.3915,93929.016,99372.1502,105107.9599,111153.315,117511.9947,124174.556,131095.9895,137304.9589,143786.6626,150553.0877,157585.2083,164909.4387,172534.3086,180445.7869,188619.1279,197004.1651,205565.3443,214315.9012,223304.5928,232491.6407,241659.1128,250601.1299,259212.3317,267543.0763,275852.4155,284412.1025,293343.5995,302528.9478,312000.2962,321758.0885,332316.8037,343713.3558,355544.8048,367553.6496,379465.1598,391159.1387,402649.0679,414056.4525,425402.3975,436620.8783,447565.4868,457992.2578,467763.4812,476809.2161,485136.1808,492861.7241,500062.8588,506765.0915,512978.2966,518793.9571,524386.0514,529899.6061,535285.9969,540506.0009,545611.4085,550570.0317,555358.5373
0,268,Georgia,432691.955,443995.0058,455803.9425,467007.3046,477598.8128,487592.9698,496569.1744,504516.5777,511446.5413,516336.0963,519234.1215,520832.2096,521105.2057,519645.7947,516315.2176,512202.3107,508379.4129,505176.0207,502701.7362,497931.3999,489253.6954,480092.33,472305.0091,464653.9269,457262.1525,451478.1327,446336.6475,440986.8468,435928.6075,431229.0156,426476.7897,422755.6536,421915.8181,421300.8929,419979.1854,418960.6254,416004.383,409956.7399,401391.1088,390295.1685,376811.3149,363297.8192,351412.8229,341183.814,332375.7948,324788.4623,318178.6772,312672.4391,308412.2088,305309.5709,303280.6831,302205.5745,304724.9527,309373.0779,313825.258,319185.7335,324106.9793,328365.4073,332625.0369,337466.0616,342585.6547,347531.7438,351534.9843,353737.329,353685.5685,351855.0828,349438.851,346229.6631,342223.016,337845.7883,333045.2195,328204.866,324125.3267,320863.5774,318002.2734,315495.9562,313174.7753,311372.8553,310233.0956,309563.207,309329.669
0,270,Gambia,21537.2665,22153.3969,22795.3765,23483.406,24302.2152,25234.0182,26208.5751,27244.2764,28336.1638,29481.8018,30667.4661,31861.5187,33071.284,34361.0537,36528.541,38744.0808,41143.8579,43745.9718,46551.6096,49552.6383,52742.9762,56116.7296,59520.4857,62560.6794,65231.1688,67981.7214,71048.1934,74488.3661,78305.9865,82501.9471,87012.356,91797.5521,96861.9388,102189.3003,107793.4773,113713.4086,119945.3499,126409.1531,133038.3646,139811.4814,146628.9707,153359.1554,159994.3241,166579.5305,173973.8396,181341.1193,188816.4086,196511.8297,204491.9416,212879.8823,221998.2548,232101.2166,242751.5336,253763.4052,265217.1244,277204.2142,289745.9402,302910.0996,316471.5088,329820.5099,342605.7125,354710.0753,366069.702,376710.55,387005.6466,397305.4817,407598.4617,417834.8604,428134.31,438410.5432,448388.6214,458000.01,467266.6115,476261.0522,484961.9111,493383.5102,501564.71,509549.0657,517357.9134,524956.6526,532347.6395
0,275,State of Palestine,79048.1307,80462.4065,82767.7982,85611.92,88516.9346,91363.037,94175.9155,96960.0564,99805.0789,102755.5537,105897.9712,109257.7977,112927.7453,117258.2404,122416.374,126592.3173,129830.0844,136167.502,143434.7004,149081.8764,155061.897,161484.342,168323.0742,175514.2686,183097.275,190998.3669,199199.3432,207822.6314,218434.3685,228870.9281,239875.1701,251321.2768,262989.2031,275210.9008,288226.1026,302197.3169,317036.2957,332384.5916,347320.0015,361270.598,374382.2331,386602.7753,397730.9954,408148.7916,418484.1404,428762.9896,439028.9329,448623.487,457639.3164,467249.656,478781.1088,491305.3648,504900.7067,517566.7579,530138.671,545445.9119,562136.767,578911.0116,595372.8823,611855.6524,628721.2609,645952.3297,662982.9735,679339.0092,694486.5244,707922.5715,719977.5731,731553.4445,742921.5614,753772.7353,763884.5178,773524.91,783242.0253,793277.8562,803859.7929,815014.5059,826607.4568,838958.33,852391.1822,867081.7329,883221.4006
0,276,Germany,7362169.222,7401076.525,7496164.619,7601969.784,7691146.178,7757669.504,7838495.572,7942063.39,8062233.603,8192277.784,8321469.068,8439915.881,8521354.517,8559059.652,8546474.626,8490133.803,8414408.653,8296751.638,8147633.021,8006674.73,7866346.351,7780533.87,7737811.909,7720352.034,7696183.247,7712142.302,7760162.901,7836401.434,7796226.176,7726403.371,7780493.829,7844293.393,7918951.431,8003657.613,8072721.05,8150625.253,8106186.619,7989019.254,7950130.367,7950794.636,7946910.134,7914730.532,7852035.749,7789656.142,7785793.948,7812576.638,7834214.044,7817992.513,7792024.352,7762813.53,7718838.965,7652375.457,7620994.454,7624310.191,7607767.475,7550734.818,7505995.574,7503268.957,7501693.861,7505359.039,7513626.384,7527497.993,7544767.976,7556698.184,7563189.53,7558721.224,7547177.968,7518481.619,7463474.649,7399101.736,7330399.4,7261705.252,7198368.49,7135324.658,7070173.481,7004266.1,6933375.814,6860651.653,6792133.56,6727205.44,6665102.933
0,288,Ghana,608100.583,625948.6215,646302.2085,670792.0765,697773.393,725959.527,760254.936,801916.67,845386.6665,888467.755,927605.642,959797.3635,989786.1225,1021630.897,1047543.104,1066070.742,1080879.74,1095044.018,1113230.807,1151152.557,1192360.071,1236118.588,1284354.354,1338778.22,1399224.965,1460034.092,1519963.335,1586342.724,1658516.007,1730818.937,1805711.109,1889364.087,1975683.54,2057822.565,2138833.596,2222455.178,2308768.395,2395194.101,2479319.2,2560867.854,2638815.149,2712685.303,2794542.176,2880463.934,2973046.486,3074319.852,3184841.255,3301167.005,3418593.488,3537114.328,3662066.215,3793413.683,3926108.906,4064838.198,4204508.001,4345905.44,4491008.66,4639153.592,4787618.309,4932786.286,5074655.612,5211419.194,5335327.366,5447706.002,5554252.845,5654162.593,5747310.496,5836603.831,5922698.045,6004753.331,6082315.703,6155878.141,6227169.568,6295862.419,6361169.834,6423157.94,6481115.153,6535149.862,6584376.931,6628013.227,6665810.35
0,292,Gibraltar,1922.6242,1961.8424,2029.1193,2107.657,2184.4683,2262.8545,2351.1814,2422.0289,2477.2261,2535.7972,2590.2128,2626.3901,2637.8392,2639.0947,2645.4462,2658.9138,2666.8415,2677.8961,2695.7792,2710.8888,2708.466,2703.242,2737.0347,2788.0886,2826.8224,2845.7182,2863.3376,2896.5907,2924.8875,2955.0615,2993.1251,3033.829,3105.5667,3193.7741,3273.0654,3355.2529,3453.0824,3552.9215,3649.0717,3740.4325,3820.7092,3890.4388,3957.209,4029.6224,4104.5725,4173.3438,4251.9893,4353.6131,4461.8819,4603.9331,4771.1182,4920.351,5080.3333,5273.7172,5443.5119,5581.1985,5689.7389,5766.4594,5844.825,5910.6754,5956.7134,5987.9507,6005.0675,6012.0018,6009.4479,5999.337,5995.6206,5996.576,5993.1078,5987.0401,5970.8016,5946.3648,5918.7387,5882.3968,5846.7463,5810.4121,5768.9327,5722.2432,5664.9003,5599.9214,5521.9869
0,296,Kiribati,4833.3034,4968.4629,5092.2992,5218.309,5307.6239,5369.9128,5428.2928,5470.6902,5509.7406,5609.7034,5770.528,5930.5308,6076.0727,6195.0004,6278.2593,6336.6761,6389.6105,6431.6183,6454.8064,6469.5662,6489.8878,6496.1438,6492.4563,6514.1331,6583.2462,6692.2427,6834.542,7016.555,7216.8488,7422.5191,7637.1207,7877.653,8130.4362,8372.0497,8597.3336,8812.2369,9034.9401,9250.1802,9438.7287,9607.8805,9845.7173,10063.2326,10242.2453,10409.3049,10556.2244,10664.5491,10718.0418,10719.1839,10690.4229,10672.8832,10725.334,10861.1543,11063.8102,11333.4399,11669.5635,12054.1019,12462.9709,12862.1961,13225.3296,13546.658,13830.81,14086.566,14327.0885,14570.6307,14827.7166,15091.7528,15354.5339,15615.3566,15870.2614,16116.8203,16351.9701,16577.1236,16800.9065,17030.7908,17266.8044,17510.3099,17767.0898,18041.1318,18341.9993,18672.1942,19026.6024
0,300,Greece,715828.7562,725859.9548,741372.9777,750678.5105,758176.9799,775803.4832,795479.1951,810568.7286,824912.9443,841712.8207,861261.5462,880012.6606,898310.9368,918564.5572,937063.4801,952203.495,964645.0631,976729.326,988774.449,1002302.426,1015761.21,1031863.14,1051047.835,1069466.218,1087665.915,1104285.833,1119439.043,1132128.794,1142073.463,1148371.303,1150994.426,1152310.76,1152128.015,1152118.7,1153383.301,1153983.889,1153105.454,1150452.571,1145913.67,1139108.047,1130434.831,1118577.495,1106152.809,1092912.086,1080658.563,1069118.969,1060073.003,1054202.623,1049232.179,1045685.466,1044318.16,1022956.898,999577.693,992048.4815,975873.4162,969774.5132,976330.2099,980706.4005,983379.3439,984386.1208,984764.5379,985119.6901,983925.3679,979926.9282,973386.9904,965218.4984,956501.5527,945505.4661,931712.211,916652.1316,900966.4922,884723.2532,868546.3411,852839.2515,836704.5881,820510.3171,804521.0275,789264.8624,775293.3885,761940.9623,748819.197
0,304,Greenland,3952.1601,4129.8995,4362.8181,4621.927,4901.3328,5198.467,5509.9097,5797.6287,6039.5016,6250.3954,6503.4842,6799.093,7055.7449,7253.7628,7377.1282,7423.651,7402.1081,7330.6507,7228.0104,7117.1954,7009.7348,6918.0117,6848.3064,6795.498,6761.9566,6765.7,6800.6242,6841.7691,6885.1629,6927.4187,7019.6302,7163.6139,7306.9661,7445.208,7576.6905,7707.3364,7833.0219,7938.8932,8016.1242,8063.2002,8146.3817,8235.9287,8242.0559,8191.2022,8107.1009,8049.0112,8025.0539,7981.5705,7926.0153,7866.1393,7826.9945,7816.6063,7818.0606,7787.1919,7732.9682,7696.6105,7662.9307,7630.0468,7598.5254,7564.8455,7534.7823,7509.11,7482.6253,7460.6467,7446.507,7419.5345,7372.31,7312.9924,7240.8823,7153.8528,7047.3767,6925.5991,6795.6712,6655.0607,6504.5709,6353.8814,6205.2179,6053.8069,5903.1676,5756.5183,5615.9465
0,308,Grenada,13174.8281,13366.2285,13469.1219,13588.4725,13700.4191,13839.3004,13988.2603,14098.1962,14186.6298,14246.2199,14273.3314,14412.1518,14720.6757,15032.6947,15281.8007,15480.1898,15634.8143,15753.6812,15838.4161,15891.2188,15909.5784,15896.1016,15851.5471,15787.4408,15724.2668,15674.3468,15674.5721,15751.9179,15905.9193,16137.9328,16443.716,16856.4402,17329.6387,17767.1214,18144.738,18447.4701,18659.7127,18776.3929,18808.3835,18767.4618,18669.4093,18617.9468,18634.269,18644.851,18648.7663,18652.3323,18606.6945,18516.5923,18438.8191,18367.5953,18321.6158,18297.0424,18260.9077,18215.7804,18161.5677,18098.2724,18040.8135,17986.1486,17914.3966,17801.7473,17637.6997,17422.0327,17128.5151,16795.9214,16468.9262,16131.2529,15785.2598,15435.6047,15080.6173,14717.6376,14354.6641,14003.4366,13673.63,13354.9258,13041.5542,12734.2243,12432.4941,12142.7113,11858.7936,11576.6657,11297.0397
0,312,Guadeloupe,38634.681,38945.8785,39170.6945,39312.6605,39498.341,39929.9005,40546.497,41602.5532,42611.7053,43453.2632,44224.3997,45199.5371,46687.2184,48456.4651,50189.6111,51889.724,53572.9067,55256.1455,56964.0605,58714.1016,60406.9985,61774.621,62662.8108,63162.6829,63435.075,63653.6766,63904.9033,64218.8854,64333.6445,63594.1779,62762.2628,62422.2205,62059.5,61798.6015,61641.8821,61550.4067,61765.8171,62156.8333,62404.8951,62445.8976,62286.7924,61967.3484,61503.802,60988.8386,60360.5316,59547.7691,59342.3964,60490.755,60876.4776,59770.7833,59139.2315,57584.1813,54527.7651,52644.0965,52115.2845,51649.585,51250.7127,50986.2685,50684.5981,50391.4173,49980.4584,49346.2844,48621.3461,47785.8581,47050.8121,46466.251,45847.0628,45033.7573,44214.1405,43513.7767,42780.494,42023.5838,41275.5869,40555.4902,39796.8338,39011.7346,38240.729,37487.5718,36755.4472,35981.8019,35153.31
0,316,Guam,7305.2669,7680.6325,8091.0522,8489.9796,8863.8696,9186.5438,9432.2145,9632.1519,9832.8513,10044.0084,10286.5034,10762.3833,11248.5465,11723.5413,12185.7847,12647.8863,13108.4015,13575.9278,14022.7019,14390.1835,14725.3492,15115.176,15543.208,15970.7418,16423.0913,16899.9747,17364.3145,17818.2157,18261.3465,18710.3415,19097.8993,19374.0846,19609.3779,19848.9161,20106.2912,20379.1763,20660.2677,20954.4161,21263.2208,21569.7252,21834.2439,22018.4095,22124.5907,22162.7332,22137.728,22054.0469,21924.2111,21762.6608,21580.9625,21391.6052,21428.8563,21669.9802,21869.3008,22043.7606,22251.9069,22508.085,22807.4087,23140.3671,23493.5384,23854.9089,24212.9324,24560.8216,24885.4509,25176.6272,25432.4979,25650.0897,25829.2309,25968.7083,26063.2286,26107.5586,26103.3784,26048.8916,25947.5847,25804.2496,25624.9479,25417.3931,25175.0392,24900.4948,24602.3639,24286.9101,23954.2803
0,320,Guatemala,412345.0284,425212.9794,437438.7368,449060.2321,463110.4381,477454.4475,490505.8367,503487.4235,517621.0814,532265.2963,547613.4723,563544.0329,578940.8016,594904.845,613067.2035,632752.1532,653424.748,675278.6457,698850.8971,724131.9616,751117.3887,778774.7778,807549.8472,838063.7481,869410.4003,901538.2619,934468.4588,968151.8356,1003000.744,1037828.482,1070368.213,1102466.809,1136963.004,1179890.382,1225718.274,1273347.121,1321963.422,1371674.221,1421935.199,1473187.017,1526293.424,1580891.719,1635835.177,1690231.113,1743484.37,1795678.489,1849285.549,1903109.246,1953597.128,2003508.858,2054902.345,2106714.174,2158842.166,2211958.047,2263924.183,2315669.572,2367477.682,2419398.549,2470717.897,2521256.834,2571401.166,2620880.647,2667708.057,2709821.509,2745488.254,2773594.722,2795362.865,2813186.197,2829179.988,2844419.567,2859143.06,2872614.75,2884070.801,2893374.569,2900909.136,2907013.862,2911591.44,2914500.793,2915936.111,2915975.515,2914464.208
0,324,Guinea,185818.068,189270.5405,192612.6865,195896.176,199218.2215,202570.29,205959.0355,209467.561,213166.46,217162.563,221513.772,226240.9705,231335.996,236735.683,242442.097,248493.6105,254864.3175,261479.5195,268242.631,274988.2655,284215.0515,295191.1445,303981.5915,312543.386,321195.709,329565.605,338373.2015,344787.153,351299.125,359987.6375,377480.2245,393722.9276,412545.5588,435788.0733,459663.537,483691.8527,509252.4384,537158.714,566468.3456,596584.8714,627205.4653,658569.0208,690617.5548,722415.1422,754370.0111,787351.9086,820408.2093,852750.2728,885851.9408,922798.5509,962244.3722,1004015.244,1048188.771,1095094.565,1143673.592,1193199.945,1243794.31,1295501.829,1348533.273,1402781.398,1458558.282,1516120.581,1574926.844,1634440.954,1694588.663,1755793.199,1818040.34,1880798.242,1943826.138,2006975.747,2069956.071,2132399.144,2194738.37,2257159.402,2318619.651,2379439.399,2440169.712,2500603.463,2560743.725,2620444.181,2680148.466
0,328,Guyana,70043.6648,71883.4769,73539.7907,75113.294,76631.4946,78085.2963,79511.3311,80883.9325,82145.7811,83258.7209,84052.5585,84695.926,85383.3713,85975.9326,86468.7541,86857.8459,87109.2389,87179.992,87038.7998,86692.8777,86193.3966,85824.6936,85702.5394,85566.9741,85286.6332,84848.3836,84266.3471,83576.3193,82806.1632,81996.6853,81191.4764,80433.3078,79825.6903,79583.7181,79678.1286,79928.6795,80387.9364,80967.4688,81519.1938,82029.2205,82456.7474,82706.6095,83282.0031,84242.107,85013.6735,85524.248,85758.5128,85735.4876,87624.2521,88463.6856,87365.5729,87534.5138,87485.7662,87231.0279,87354.1698,87786.09,88337.3913,89035.0096,89866.4712,90804.6541,91866.4011,92993.4765,94136.3814,95230.3115,96347.4228,97448.2536,98383.7116,99235.6006,99979.9814,100524.3844,100906.9568,101199.937,101390.4564,101497.7898,101497.3638,101406.3931,101313.1211,101218.5924,101152.9405,101140.2866,101190.8571
0,332,Haiti,442142.0916,451178.1325,460267.7923,469266.627,478512.9757,487882.7987,497263.9876,506836.1283,516651.098,526795.5109,537123.1426,547501.7592,558026.1382,568666.6163,579315.0355,590060.4531,601129.5945,612711.7292,624858.4528,637591.8612,651010.0933,664961.2095,679387.463,694344.5699,709684.7775,725522.1098,748539.164,772407.422,797059.1629,822767.7483,849653.0427,877653.5719,906763.683,937033.266,968164.9637,1000003.837,1032075.483,1063556.602,1094154.584,1123891.193,1148354.051,1171994.648,1199730.31,1227110.436,1254062.366,1280975.699,1307232.307,1332180.271,1356234.806,1379739.978,1402539.612,1425027.682,1447764.786,1470637.242,1493868.305,1517226.878,1540551.45,1563335.162,1584411.96,1604287.242,1623455.361,1641697.687,1658925.574,1675114.08,1689928.692,1702956.485,1714036.434,1723557.801,1732003.58,1739515.496,1746069.817,1751717.24,1756893.535,1761749.46,1766145.974,1770053.087,1773402.878,1776245.787,1778664.052,1780445.849,1781420.86
0,340,Honduras,236694.8634,245133.0376,253653.495,262097.5139,270882.8539,280449.555,289750.2418,299209.4944,308845.5443,318693.001,328844.2413,339346.6436,350194.0777,361480.7264,373298.6577,385701.7855,398779.258,412541.5929,426972.1095,442381.3001,459227.6365,477405.289,496565.1641,516580.4363,537269.1572,558240.7006,579254.735,600320.7548,620937.0457,641328.9685,661962.5228,682755.8585,704045.8535,725770.3338,747701.7029,770064.6585,798644.015,828282.1189,859045.692,890900.1174,923606.0084,956785.224,990123.5852,1023637.487,1057759.028,1092705.434,1127888.193,1162539.448,1196260.689,1228991.414,1261269.193,1292159.723,1322313.87,1352229.775,1381545.632,1409673.753,1436500.292,1462356.701,1487177.565,1510876.417,1533736.92,1556097.499,1577968.396,1599638.639,1621089.516,1641797.072,1661596.777,1680364.503,1698073.963,1714734.816,1730164.741,1744065.205,1756166.94,1766352.647,1774592.625,1780850.184,1785191.316,1787745.415,1788428.262,1787086.802,1783805.753
0,344,"China, Hong Kong SAR",333806.6916,377220.9302,409073.1334,438544.7708,468062.7245,497354.5523,525567.6293,552434.3926,578420.3107,602544.4978,622790.311,638421.2034,650553.167,659796.6354,667480.5346,674143.272,679692.4697,684578.7449,688573.0742,692532.6545,696169.0808,710256.6687,737416.9977,765383.2748,792295.2401,818990.7653,848427.3872,879842.3818,908905.1941,934829.0421,958783.2609,979624.6495,996637.5975,1012818.268,1028351.428,1041784.179,1055639.159,1065065.494,1074456.81,1081011.935,1085636.303,1090247.841,1094135.731,1093396.658,1087731.656,1080341.186,1070272.419,1054297.594,1034142.061,1013138.716,992638.4811,970342.9453,946790.7053,923762.3858,896328.6371,872019.6108,853046.9334,835365.1656,815660.7579,792846.0773,770739.1583,747339.3558,725183.8924,704448.6733,685042.2273,661707.4547,636526.7477,616989.4645,595653.4986,575573.0329,556568.7747,532904.5574,507880.8568,484890.4716,464508.9729,443428.7407,421630.1982,397710.4054,375732.0035,356901.7613,338948.9266
0,348,Hungary,758257.3787,765995.2466,765457.9831,755944.4372,739858.2725,720768.5926,702532.1027,686564.2921,672641.0063,659793.1121,647607.1275,660762.8001,680027.3485,704118.9378,728660.2576,752584.4968,775879.4199,798927.9847,822272.7704,852557.8714,891883.197,931289.1377,966230.5673,996619.6749,1020727.459,1039662.89,1057398.591,1072690.892,1084869.675,1095427.935,1106304.687,1118875.25,1130201.896,1139613.108,1147137.253,1153996.864,1163061.347,1173501.314,1184455.384,1195776.986,1205174.744,1181534.149,1159234.69,1145101.243,1129545.465,1114556.449,1099459.972,1085564.607,1073889.317,1062722.27,1050312.121,1039445.088,1031085.395,1023272.662,1013877.852,996653.8261,976997.5842,961757.5225,948776.1124,937880.6165,928742.6146,920957.2267,914878.9282,909398.4755,903789.4839,898075.1347,892242.9432,885345.2334,876447.7975,866118.1185,855278.6751,844026.2932,832799.9679,822260.4912,811900.8775,801485.5702,791443.4861,782474.5596,774912.833,768131.2915,761276.0587
0,352,Iceland,18114.5006,18497.2315,19016.598,19473.4734,19886.6888,20546.6968,21036.8673,21412.2126,21866.721,22377.7128,22804.687,23243.9837,23754.3638,24109.6845,24345.6965,24504.9741,24678.1062,25173.8824,25959.5424,26452.155,26697.9839,27189.596,27597.2898,27838.9086,28218.299,28658.0253,29090.9557,29545.151,30059.0999,30594.96,31154.9896,31613.3022,31867.8794,32142.4265,32544.8799,33232.5183,34132.6097,35252.2694,36447.9118,36962.4411,36957.2899,37107.8313,37352.3679,37672.8598,38090.4113,38532.4333,39094.9154,40023.4501,41263.9178,42393.1487,43227.6118,44206.1125,45699.2955,47170.8205,48286.6744,49121.7326,49714.1575,50158.8174,50527.1474,50724.8904,50734.2036,50671.0101,50550.1261,50343.994,50188.1048,50096.9717,50109.4418,50088.1927,49840.2471,49470.8976,49018.4251,48525.9832,48008.5548,47425.455,46762.4378,46065.7769,45332.1723,44591.9276,43886.5651,43155.0572,42390.6197
